206.getLowerMargin,11,true
207.setRange,11,true
208.nullNotPermitted,12,true
209.getLength,12,true
210.configureRangeAxes,8,true
211.configure,9,true
212.isAutoRange,10,true
213.autoAdjustRange,10,true
214.getPlot,11,true
215.getParent,8,true
216.setType,8,true
217.notifyListeners,8,true
218.setPlot,5,true
219.configure,6,true
220.isAutoRange,7,true
221.autoAdjustRange,7,true
222.getPlot,8,true
223.getDataRange,8,true
224.getDomainAxisIndex,9,true
225.findDomainAxisIndex,10,true
226.getParent,10,true
227.getRangeAxisIndex,9,true
228.findRangeAxisIndex,10,true
229.getDatasetsMappedToRangeAxis,9,true
230.nullNotPermitted,10,true
231.getRendererForDataset,9,true
232.indexOf,10,true
233.getRenderer,10,true
234.getRenderer,11,true
235.findRangeBounds,9,true
236.findRangeBounds,10,true
237.nullNotPermitted,11,true
238.getRangeBounds,11,false
239.getSeriesCount,12,true
240.getSeries,12,true
241.getSeriesCount,13,true
242.getMinY,12,false
243.getMaxY,12,false
244.combine,9,true
245.getUpperBound,8,true
246.getLowerBound,8,true
247.getAutoRangeIncludesZero,8,true
248.getFixedAutoRange,8,true
249.getAutoRangeMinimumSize,8,true
250.getAutoRangeStickyZero,8,true
251.getUpperMargin,8,true
252.getLowerMargin,8,true
253.setRange,8,true
254.nullNotPermitted,9,true
255.getLength,9,true
256.addChangeListener,5,true
257.configureDomainAxes,5,true
258.configure,6,true
259.isAutoRange,7,true
260.autoAdjustRange,7,true
261.getPlot,8,true
262.getDataRange,8,true
263.getDomainAxisIndex,9,true
264.findDomainAxisIndex,10,true
265.getDatasetsMappedToDomainAxis,9,true
266.nullNotPermitted,10,true
267.getRangeAxisIndex,9,true
268.findRangeAxisIndex,10,true
269.getParent,10,true
270.getRendererForDataset,9,true
271.indexOf,10,true
272.getRenderer,10,true
273.getRenderer,11,true
274.findDomainBounds,9,true
275.findDomainBounds,10,true
276.nullNotPermitted,11,true
277.getDomainBounds,11,false
278.getDomainBounds,12,false
279.findDomainBounds,13,true
280.nullNotPermitted,14,true
281.getDomainBounds,14,false
282.getSeriesCount,15,true
283.getSeries,15,true
284.getSeriesCount,16,true
285.getMinX,15,false
286.getMaxX,15,false
287.getIntervalWidth,13,false
288.isAutoWidth,14,false
289.getIntervalPositionFactor,13,false
290.getIntervalWidth,13,false
291.isAutoWidth,14,false
292.getLowerBound,13,true
293.getUpperBound,13,true
294.combine,9,true
295.getUpperBound,8,true
296.getLowerBound,8,true
297.getAutoRangeIncludesZero,8,true
298.getFixedAutoRange,8,true
299.getAutoRangeMinimumSize,8,true
300.getAutoRangeStickyZero,8,true
301.getUpperMargin,8,true
302.getLowerMargin,8,true
303.setRange,8,true
304.nullNotPermitted,9,true
305.getLength,9,true
306.configureRangeAxes,5,true
307.configure,6,true
308.isAutoRange,7,true
309.autoAdjustRange,7,true
310.getPlot,8,true
311.getDataRange,8,true
312.getDomainAxisIndex,9,true
313.findDomainAxisIndex,10,true
314.getParent,10,true
315.getRangeAxisIndex,9,true
316.findRangeAxisIndex,10,true
317.getDatasetsMappedToRangeAxis,9,true
318.nullNotPermitted,10,true
319.getRendererForDataset,9,true
320.indexOf,10,true
321.getRenderer,10,true
322.getRenderer,11,true
323.findRangeBounds,9,true
324.findRangeBounds,10,true
325.nullNotPermitted,11,true
326.getRangeBounds,11,false
327.getSeriesCount,12,true
328.getSeries,12,true
329.getSeriesCount,13,true
330.getMinY,12,false
331.getMaxY,12,false
332.combine,9,true
333.getUpperBound,8,true
334.getLowerBound,8,true
335.getAutoRangeIncludesZero,8,true
336.getFixedAutoRange,8,true
337.getAutoRangeMinimumSize,8,true
338.getAutoRangeStickyZero,8,true
339.getUpperMargin,8,true
340.getLowerMargin,8,true
341.setRange,8,true
342.nullNotPermitted,9,true
343.getLength,9,true
344.setOrientation,5,true
345.nullNotPermitted,6,true
346.setForegroundAlpha,5,false
347.fireChangeEvent,6,true
348.notifyListeners,7,true
349.nullNotPermitted,5,true
350.nullNotPermitted,5,true
351.nullNotPermitted,5,true
352.nullNotPermitted,5,true
353.nullNotPermitted,5,true
354.nullNotPermitted,5,true
355.nullNotPermitted,5,true
356.nullNotPermitted,5,true
357.nullNotPermitted,5,true
358.nullNotPermitted,5,true
359.setDefaultToolTipGenerator,5,true
360.fireChangeEvent,6,true
361.notifyListeners,7,true
362.setURLGenerator,5,false
363.fireChangeEvent,6,true
364.notifyListeners,7,true
365.setRenderer,5,false
366.setRenderer,6,false
367.setRenderer,7,false
368.getRenderer,8,true
369.setPlot,8,true
370.addChangeListener,8,true
371.nullNotPermitted,9,true
372.configureDomainAxes,8,true
373.configure,9,true
374.isAutoRange,10,true
375.autoAdjustRange,10,true
376.getPlot,11,true
377.getDataRange,11,true
378.getDomainAxisIndex,12,true
379.findDomainAxisIndex,13,true
380.getDatasetsMappedToDomainAxis,12,true
381.nullNotPermitted,13,true
382.getRangeAxisIndex,12,true
383.findRangeAxisIndex,13,true
384.getParent,13,true
385.getRendererForDataset,12,true
386.indexOf,13,true
387.findDomainBounds,12,true
388.findDomainBounds,13,true
389.getDataBoundsIncludesVisibleSeriesOnly,14,true
390.getSeriesCount,14,true
391.isSeriesVisible,14,true
392.getBoolean,15,true
393.get,16,true
394.getSeriesKey,14,true
395.getSeries,15,true
396.getSeriesCount,16,true
397.getKey,15,true
398.findDomainBounds,14,true
399.nullNotPermitted,15,true
400.iterateToFindDomainBounds,15,true
401.nullNotPermitted,16,true
402.nullNotPermitted,16,true
403.indexOf,16,true
404.getSeriesCount,17,true
405.getSeriesKey,17,true
406.getSeries,18,true
407.getSeriesCount,19,true
408.getKey,18,true
409.getItemCount,16,true
410.getSeries,17,true
411.getSeriesCount,18,true
412.getItemCount,17,true
413.getXValue,16,true
414.getX,17,true
415.getX,18,true
416.getRawDataItem,19,true
417.getX,19,true
418.getXValue,16,true
419.getX,17,true
420.getX,18,true
421.getRawDataItem,19,true
422.getX,19,true
423.getXValue,16,true
424.getX,17,true
425.getX,18,true
426.getRawDataItem,19,true
427.getX,19,true
428.combine,12,true
429.getAnnotations,12,true
430.getUpperBound,11,true
431.getLowerBound,11,true
432.getAutoRangeIncludesZero,11,true
433.getFixedAutoRange,11,true
434.getAutoRangeMinimumSize,11,true
435.getAutoRangeStickyZero,11,true
436.getUpperMargin,11,true
437.getLowerMargin,11,true
438.setRange,11,true
439.nullNotPermitted,12,true
440.getLength,12,true
441.configureRangeAxes,8,true
442.configure,9,true
443.isAutoRange,10,true
444.autoAdjustRange,10,true
445.getPlot,11,true
446.getDataRange,11,true
447.getDomainAxisIndex,12,true
448.findDomainAxisIndex,13,true
449.getParent,13,true
450.getRangeAxisIndex,12,true
451.findRangeAxisIndex,13,true
452.getDatasetsMappedToRangeAxis,12,true
453.nullNotPermitted,13,true
454.getRendererForDataset,12,true
455.indexOf,13,true
456.findRangeBounds,12,true
457.findRangeBounds,13,true
458.getDataBoundsIncludesVisibleSeriesOnly,14,true
459.getSeriesCount,14,true
460.isSeriesVisible,14,true
461.getBoolean,15,true
462.get,16,true
463.getSeriesKey,14,true
464.getSeries,15,true
465.getSeriesCount,16,true
