Method,Description,Nodes,Cyclomatic Complexity
org/assertj/core/api/exception/RuntimeIOException.RuntimeIOException,(Ljava/lang/String;)V,10,1
org/assertj/core/api/exception/RuntimeIOException.RuntimeIOException,(Ljava/lang/String;Ljava/lang/Throwable;)V,11,1
