Method,Description,Nodes,Cyclomatic Complexity
org/assertj/core/error/future/ShouldBeCancelled.shouldBeCancelled,(Ljava/util/concurrent/Future;)Lorg/assertj/core/error/ErrorMessageFactory;,9,1
org/assertj/core/error/future/ShouldBeCancelled.ShouldBeCancelled,(Ljava/util/concurrent/Future;)V,16,1
