Method,Description,Nodes,Cyclomatic Complexity
org/assertj/core/api/Java6JUnitSoftAssertions$1.Java6JUnitSoftAssertions$1,(Lorg/assertj/core/api/Java6JUnitSoftAssertions;Lorg/junit/runners/model/Statement;)V,15,1
org/assertj/core/api/Java6JUnitSoftAssertions$1.evaluate,()V,16,1
