Method,Description,Nodes,Cyclomatic Complexity
org/assertj/core/extractor/ByNameSingleExtractor.ByNameSingleExtractor,(Ljava/lang/String;)V,14,1
org/assertj/core/extractor/ByNameSingleExtractor.extract,(Ljava/lang/Object;)Ljava/lang/Object;,76,5
