Method,Description,Nodes,Cyclomatic Complexity
org/assertj/core/api/AbstractMapSizeAssert.AbstractMapSizeAssert,(Ljava/lang/Integer;Ljava/lang/Class;)V,11,1
org/assertj/core/api/AbstractMapSizeAssert.returnToMap,()Lorg/assertj/core/api/AbstractMapAssert;,2,1
