Method,Description,Nodes,Cyclomatic Complexity
org/assertj/core/api/AbstractAtomicReferenceAssert.AbstractAtomicReferenceAssert,(Ljava/lang/Object;Ljava/lang/Class;Z)V,11,1
org/assertj/core/api/AbstractAtomicReferenceAssert.hasReference,(Ljava/lang/Object;)Lorg/assertj/core/api/AbstractAtomicReferenceAssert;,34,2
org/assertj/core/api/AbstractAtomicReferenceAssert.getReference,()Ljava/lang/Object;,2,1
