Method,Description,Nodes,Cyclomatic Complexity
org/assertj/core/error/ShouldHaveNoSuppressedExceptions.shouldHaveNoSuppressedExceptions,(Ljava/lang/Object;)Lorg/assertj/core/error/ErrorMessageFactory;,9,1
org/assertj/core/error/ShouldHaveNoSuppressedExceptions.ShouldHaveNoSuppressedExceptions,(Ljava/lang/Object;)V,16,1
