Method,Description,Nodes,Cyclomatic Complexity
org/assertj/core/internal/InputStreamsException.InputStreamsException,(Ljava/lang/String;)V,10,1
org/assertj/core/internal/InputStreamsException.InputStreamsException,(Ljava/lang/String;Ljava/lang/Throwable;)V,11,1
