Method,Description,Nodes,Cyclomatic Complexity
org/assertj/core/error/ShouldNotBeEqualIgnoringWhitespace.shouldNotBeEqualIgnoringWhitespace,(Ljava/lang/CharSequence;Ljava/lang/CharSequence;)Lorg/assertj/core/error/ErrorMessageFactory;,10,1
org/assertj/core/error/ShouldNotBeEqualIgnoringWhitespace.ShouldNotBeEqualIgnoringWhitespace,(Ljava/lang/CharSequence;Ljava/lang/CharSequence;)V,20,1
