Timestamp, Message, Committer,Added,Removed, File
1513473870," ""Merge remotetracking branch origin2x Conflicts	srcmainjavaorgassertjcoreapiAbstractIterableAssertjava	srcmainjavaorgassertjcoreapiAbstractObjectArrayAssertjava	srcmainjavaorgassertjcoreapiAbstractObjectAssertjava	srcmainjavaorgassertjcoreapiAssertionsjava	srcmainjavaorgassertjcoreapiJava6Assertionsjava	srcmainjavaorgassertjcoreapiSoftAssertionsjava	srcmainjavaorgassertjcoredataOffsetjava	srcmainjavaorgassertjcoreerrorShouldContainCharSequenceSequencejava	srcmainjavaorgassertjcoreinternalComparablesjava	srcmainjavaorgassertjcoreinternalConditionsjava	srcmainjavaorgassertjcoreinternalNumbersjava	srctestjavaorgassertjcoreapicharsequenceCharSequenceAssertcontainsSequenceTestjava	srctestjavaorgassertjcoreapiobjectObjectAssertextractingTestjava"""," ""Joel Costigliola""",99,31,src/main/java/org/assertj/core/api/AbstractIntegerAssert.java
1513473870," ""Merge remotetracking branch origin2x Conflicts	srcmainjavaorgassertjcoreapiAbstractIterableAssertjava	srcmainjavaorgassertjcoreapiAbstractObjectArrayAssertjava	srcmainjavaorgassertjcoreapiAbstractObjectAssertjava	srcmainjavaorgassertjcoreapiAssertionsjava	srcmainjavaorgassertjcoreapiJava6Assertionsjava	srcmainjavaorgassertjcoreapiSoftAssertionsjava	srcmainjavaorgassertjcoredataOffsetjava	srcmainjavaorgassertjcoreerrorShouldContainCharSequenceSequencejava	srcmainjavaorgassertjcoreinternalComparablesjava	srcmainjavaorgassertjcoreinternalConditionsjava	srcmainjavaorgassertjcoreinternalNumbersjava	srctestjavaorgassertjcoreapicharsequenceCharSequenceAssertcontainsSequenceTestjava	srctestjavaorgassertjcoreapiobjectObjectAssertextractingTestjava"""," ""Joel Costigliola""",5,4,src/main/java/org/assertj/core/api/AbstractIterableAssert.java
1513473870," ""Merge remotetracking branch origin2x Conflicts	srcmainjavaorgassertjcoreapiAbstractIterableAssertjava	srcmainjavaorgassertjcoreapiAbstractObjectArrayAssertjava	srcmainjavaorgassertjcoreapiAbstractObjectAssertjava	srcmainjavaorgassertjcoreapiAssertionsjava	srcmainjavaorgassertjcoreapiJava6Assertionsjava	srcmainjavaorgassertjcoreapiSoftAssertionsjava	srcmainjavaorgassertjcoredataOffsetjava	srcmainjavaorgassertjcoreerrorShouldContainCharSequenceSequencejava	srcmainjavaorgassertjcoreinternalComparablesjava	srcmainjavaorgassertjcoreinternalConditionsjava	srcmainjavaorgassertjcoreinternalNumbersjava	srctestjavaorgassertjcoreapicharsequenceCharSequenceAssertcontainsSequenceTestjava	srctestjavaorgassertjcoreapiobjectObjectAssertextractingTestjava"""," ""Joel Costigliola""",1,0,src/main/java/org/assertj/core/api/AbstractLongArrayAssert.java
1513473870," ""Merge remotetracking branch origin2x Conflicts	srcmainjavaorgassertjcoreapiAbstractIterableAssertjava	srcmainjavaorgassertjcoreapiAbstractObjectArrayAssertjava	srcmainjavaorgassertjcoreapiAbstractObjectAssertjava	srcmainjavaorgassertjcoreapiAssertionsjava	srcmainjavaorgassertjcoreapiJava6Assertionsjava	srcmainjavaorgassertjcoreapiSoftAssertionsjava	srcmainjavaorgassertjcoredataOffsetjava	srcmainjavaorgassertjcoreerrorShouldContainCharSequenceSequencejava	srcmainjavaorgassertjcoreinternalComparablesjava	srcmainjavaorgassertjcoreinternalConditionsjava	srcmainjavaorgassertjcoreinternalNumbersjava	srctestjavaorgassertjcoreapicharsequenceCharSequenceAssertcontainsSequenceTestjava	srctestjavaorgassertjcoreapiobjectObjectAssertextractingTestjava"""," ""Joel Costigliola""",112,40,src/main/java/org/assertj/core/api/AbstractLongAssert.java
1513473870," ""Merge remotetracking branch origin2x Conflicts	srcmainjavaorgassertjcoreapiAbstractIterableAssertjava	srcmainjavaorgassertjcoreapiAbstractObjectArrayAssertjava	srcmainjavaorgassertjcoreapiAbstractObjectAssertjava	srcmainjavaorgassertjcoreapiAssertionsjava	srcmainjavaorgassertjcoreapiJava6Assertionsjava	srcmainjavaorgassertjcoreapiSoftAssertionsjava	srcmainjavaorgassertjcoredataOffsetjava	srcmainjavaorgassertjcoreerrorShouldContainCharSequenceSequencejava	srcmainjavaorgassertjcoreinternalComparablesjava	srcmainjavaorgassertjcoreinternalConditionsjava	srcmainjavaorgassertjcoreinternalNumbersjava	srctestjavaorgassertjcoreapicharsequenceCharSequenceAssertcontainsSequenceTestjava	srctestjavaorgassertjcoreapiobjectObjectAssertextractingTestjava"""," ""Joel Costigliola""",68,0,src/main/java/org/assertj/core/api/AbstractMapAssert.java
1513473870," ""Merge remotetracking branch origin2x Conflicts	srcmainjavaorgassertjcoreapiAbstractIterableAssertjava	srcmainjavaorgassertjcoreapiAbstractObjectArrayAssertjava	srcmainjavaorgassertjcoreapiAbstractObjectAssertjava	srcmainjavaorgassertjcoreapiAssertionsjava	srcmainjavaorgassertjcoreapiJava6Assertionsjava	srcmainjavaorgassertjcoreapiSoftAssertionsjava	srcmainjavaorgassertjcoredataOffsetjava	srcmainjavaorgassertjcoreerrorShouldContainCharSequenceSequencejava	srcmainjavaorgassertjcoreinternalComparablesjava	srcmainjavaorgassertjcoreinternalConditionsjava	srcmainjavaorgassertjcoreinternalNumbersjava	srctestjavaorgassertjcoreapicharsequenceCharSequenceAssertcontainsSequenceTestjava	srctestjavaorgassertjcoreapiobjectObjectAssertextractingTestjava"""," ""Joel Costigliola""",10,6,src/main/java/org/assertj/core/api/AbstractObjectArrayAssert.java
1513473870," ""Merge remotetracking branch origin2x Conflicts	srcmainjavaorgassertjcoreapiAbstractIterableAssertjava	srcmainjavaorgassertjcoreapiAbstractObjectArrayAssertjava	srcmainjavaorgassertjcoreapiAbstractObjectAssertjava	srcmainjavaorgassertjcoreapiAssertionsjava	srcmainjavaorgassertjcoreapiJava6Assertionsjava	srcmainjavaorgassertjcoreapiSoftAssertionsjava	srcmainjavaorgassertjcoredataOffsetjava	srcmainjavaorgassertjcoreerrorShouldContainCharSequenceSequencejava	srcmainjavaorgassertjcoreinternalComparablesjava	srcmainjavaorgassertjcoreinternalConditionsjava	srcmainjavaorgassertjcoreinternalNumbersjava	srctestjavaorgassertjcoreapicharsequenceCharSequenceAssertcontainsSequenceTestjava	srctestjavaorgassertjcoreapiobjectObjectAssertextractingTestjava"""," ""Joel Costigliola""",11,16,src/main/java/org/assertj/core/api/AbstractObjectAssert.java
1513473870," ""Merge remotetracking branch origin2x Conflicts	srcmainjavaorgassertjcoreapiAbstractIterableAssertjava	srcmainjavaorgassertjcoreapiAbstractObjectArrayAssertjava	srcmainjavaorgassertjcoreapiAbstractObjectAssertjava	srcmainjavaorgassertjcoreapiAssertionsjava	srcmainjavaorgassertjcoreapiJava6Assertionsjava	srcmainjavaorgassertjcoreapiSoftAssertionsjava	srcmainjavaorgassertjcoredataOffsetjava	srcmainjavaorgassertjcoreerrorShouldContainCharSequenceSequencejava	srcmainjavaorgassertjcoreinternalComparablesjava	srcmainjavaorgassertjcoreinternalConditionsjava	srcmainjavaorgassertjcoreinternalNumbersjava	srctestjavaorgassertjcoreapicharsequenceCharSequenceAssertcontainsSequenceTestjava	srctestjavaorgassertjcoreapiobjectObjectAssertextractingTestjava"""," ""Joel Costigliola""",1,0,src/main/java/org/assertj/core/api/AbstractShortArrayAssert.java
1513473870," ""Merge remotetracking branch origin2x Conflicts	srcmainjavaorgassertjcoreapiAbstractIterableAssertjava	srcmainjavaorgassertjcoreapiAbstractObjectArrayAssertjava	srcmainjavaorgassertjcoreapiAbstractObjectAssertjava	srcmainjavaorgassertjcoreapiAssertionsjava	srcmainjavaorgassertjcoreapiJava6Assertionsjava	srcmainjavaorgassertjcoreapiSoftAssertionsjava	srcmainjavaorgassertjcoredataOffsetjava	srcmainjavaorgassertjcoreerrorShouldContainCharSequenceSequencejava	srcmainjavaorgassertjcoreinternalComparablesjava	srcmainjavaorgassertjcoreinternalConditionsjava	srcmainjavaorgassertjcoreinternalNumbersjava	srctestjavaorgassertjcoreapicharsequenceCharSequenceAssertcontainsSequenceTestjava	srctestjavaorgassertjcoreapiobjectObjectAssertextractingTestjava"""," ""Joel Costigliola""",107,35,src/main/java/org/assertj/core/api/AbstractShortAssert.java
1513473870," ""Merge remotetracking branch origin2x Conflicts	srcmainjavaorgassertjcoreapiAbstractIterableAssertjava	srcmainjavaorgassertjcoreapiAbstractObjectArrayAssertjava	srcmainjavaorgassertjcoreapiAbstractObjectAssertjava	srcmainjavaorgassertjcoreapiAssertionsjava	srcmainjavaorgassertjcoreapiJava6Assertionsjava	srcmainjavaorgassertjcoreapiSoftAssertionsjava	srcmainjavaorgassertjcoredataOffsetjava	srcmainjavaorgassertjcoreerrorShouldContainCharSequenceSequencejava	srcmainjavaorgassertjcoreinternalComparablesjava	srcmainjavaorgassertjcoreinternalConditionsjava	srcmainjavaorgassertjcoreinternalNumbersjava	srctestjavaorgassertjcoreapicharsequenceCharSequenceAssertcontainsSequenceTestjava	srctestjavaorgassertjcoreapiobjectObjectAssertextractingTestjava"""," ""Joel Costigliola""",41,41,src/main/java/org/assertj/core/api/Assertions.java
