Method,Description,Nodes,Cyclomatic Complexity
org/assertj/core/error/ShouldBeCanonicalPath.shouldBeCanonicalPath,(Ljava/nio/file/Path;)Lorg/assertj/core/error/ErrorMessageFactory;,9,1
org/assertj/core/error/ShouldBeCanonicalPath.ShouldBeCanonicalPath,(Ljava/nio/file/Path;)V,16,1
