Method,Description,Nodes,Cyclomatic Complexity
org/assertj/core/error/uri/ShouldHaveScheme.shouldHaveScheme,(Ljava/net/URI;Ljava/lang/String;)Lorg/assertj/core/error/ErrorMessageFactory;,10,1
org/assertj/core/error/uri/ShouldHaveScheme.ShouldHaveScheme,(Ljava/net/URI;Ljava/lang/String;)V,25,1
