Method,Description,Nodes,Cyclomatic Complexity
org/assertj/core/api/AutoCloseableSoftAssertions.AutoCloseableSoftAssertions,()V,7,1
org/assertj/core/api/AutoCloseableSoftAssertions.close,()V,9,1
