Method,Description,Nodes,Cyclomatic Complexity
org/assertj/core/api/JUnitSoftAssertions$1.JUnitSoftAssertions$1,(Lorg/assertj/core/api/JUnitSoftAssertions;Lorg/junit/runners/model/Statement;)V,15,1
org/assertj/core/api/JUnitSoftAssertions$1.evaluate,()V,16,1
