Method,Description,Nodes,Cyclomatic Complexity
org/assertj/core/extractor/ByNameMultipleExtractor.ByNameMultipleExtractor,([Ljava/lang/String;)V,14,1
org/assertj/core/extractor/ByNameMultipleExtractor.extract,(Ljava/lang/Object;)Lorg/assertj/core/groups/Tuple;,70,4
org/assertj/core/extractor/ByNameMultipleExtractor.extractValues,(Ljava/lang/Object;Ljava/util/List;)Ljava/util/List;,38,2
org/assertj/core/extractor/ByNameMultipleExtractor.buildExtractors,()Ljava/util/List;,46,2
org/assertj/core/extractor/ByNameMultipleExtractor.extract,(Ljava/lang/Object;)Ljava/lang/Object;,9,1
