Method,Description,Nodes,Cyclomatic Complexity
org/assertj/core/error/ShouldContainOnlyNulls.shouldContainOnlyNulls,(Ljava/lang/Object;)Lorg/assertj/core/error/ErrorMessageFactory;,11,1
org/assertj/core/error/ShouldContainOnlyNulls.shouldContainOnlyNulls,(Ljava/lang/Object;Ljava/lang/Iterable;)Lorg/assertj/core/error/ErrorMessageFactory;,11,1
org/assertj/core/error/ShouldContainOnlyNulls.ShouldContainOnlyNulls,(Ljava/lang/Object;Lorg/assertj/core/error/ShouldContainOnlyNulls$ErrorType;Ljava/lang/Iterable;)V,33,1
org/assertj/core/error/ShouldContainOnlyNulls.describe,(Lorg/assertj/core/error/ShouldContainOnlyNulls$ErrorType;)Ljava/lang/String;,19,2
org/assertj/core/error/ShouldContainOnlyNulls.$SWITCH_TABLE$org$assertj$core$error$ShouldContainOnlyNulls$ErrorType,()[I,44,3
