Method,Description,Nodes,Cyclomatic Complexity
org/assertj/core/error/ShouldBeRegularFile.shouldBeRegularFile,(Ljava/nio/file/Path;)Lorg/assertj/core/error/ErrorMessageFactory;,9,1
org/assertj/core/error/ShouldBeRegularFile.ShouldBeRegularFile,(Ljava/nio/file/Path;)V,16,1
