Method,Description,Nodes,Cyclomatic Complexity
org/assertj/core/util/Compatibility$System.<clinit>,()V,8,1
org/assertj/core/util/Compatibility$System.lineSeparator,()Ljava/lang/String;,6,1
org/assertj/core/util/Compatibility$System.Compatibility$System,()V,7,1
