Method,Description,Nodes,Cyclomatic Complexity
org/assertj/core/error/ShouldHaveAtLeastOneElementOfType.shouldHaveAtLeastOneElementOfType,(Ljava/lang/Object;Ljava/lang/Class;)Lorg/assertj/core/error/ShouldHaveAtLeastOneElementOfType;,10,1
org/assertj/core/error/ShouldHaveAtLeastOneElementOfType.ShouldHaveAtLeastOneElementOfType,(Ljava/lang/Object;Ljava/lang/Class;)V,20,1
