Method,Description,Nodes,Cyclomatic Complexity
org/assertj/core/error/uri/ShouldHaveProtocol.shouldHaveProtocol,(Ljava/net/URL;Ljava/lang/String;)Lorg/assertj/core/error/ErrorMessageFactory;,10,1
org/assertj/core/error/uri/ShouldHaveProtocol.ShouldHaveProtocol,(Ljava/net/URL;Ljava/lang/String;)V,27,1
