Method,Description,Nodes,Cyclomatic Complexity
org/assertj/core/error/ShouldBeInterface.shouldBeInterface,(Ljava/lang/Class;)Lorg/assertj/core/error/ErrorMessageFactory;,10,1
org/assertj/core/error/ShouldBeInterface.shouldNotBeInterface,(Ljava/lang/Class;)Lorg/assertj/core/error/ErrorMessageFactory;,10,1
org/assertj/core/error/ShouldBeInterface.ShouldBeInterface,(Ljava/lang/Class;Z)V,32,2
