Method,Description,Nodes,Cyclomatic Complexity
org/assertj/core/error/ShouldEndWithPath.shouldEndWith,(Ljava/nio/file/Path;Ljava/nio/file/Path;)Lorg/assertj/core/error/ErrorMessageFactory;,10,1
org/assertj/core/error/ShouldEndWithPath.ShouldEndWithPath,(Ljava/nio/file/Path;Ljava/nio/file/Path;)V,20,1
